manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,age_categories,year,day,month
shot,gun,18.0,M,B,Chicago,IL,False,attack,Foot,False,Teenage,2015,17,4
shot,gun,29.0,M,H,Hemet,CA,False,attack,Not fleeing,False,Youth,2015,17,4
shot,knife,23.0,M,B,Jennings,MO,True,other,Not fleeing,True,Youth,2015,17,4
shot,gun,43.0,M,H,Phoenix,AZ,True,attack,Not fleeing,False,Adult,2015,18,4
shot,gun,45.0,M,W,Panama City,FL,False,attack,Not fleeing,False,Adult,2015,18,4
shot,gun,40.0,M,W,Wilmore,KY,True,attack,Not fleeing,False,Adult,2015,19,4
shot,knife,44.0,M,W,Sidney,NE,False,attack,Not fleeing,False,Adult,2015,19,4
shot,gun,25.0,M,H,Mission,TX,False,other,Not fleeing,False,Youth,2015,20,4
shot,undetermined,35.0,M,B,Trenton,NJ,False,attack,Not fleeing,False,Adult,2015,21,4
shot,unarmed,37.0,M,N,Lakewood,WA,True,other,Foot,False,Adult,2015,21,4
shot,knife,59.0,M,W,Irmo,SC,True,other,Not fleeing,False,Senior Citizen,2015,21,4
shot,knife,35.0,M,H,Los Angeles,CA,True,other,Not fleeing,False,Adult,2015,21,4
shot,unarmed,18.0,M,B,Portsmouth,VA,False,undetermined,Not fleeing,False,Teenage,2015,22,4
shot,knife,51.0,M,H,Bisbee,AZ,False,other,Not fleeing,False,Senior Citizen,2015,22,4
shot,gun,30.0,M,W,Queens,NY,True,attack,Foot,False,Youth,2015,22,4
shot,gun,31.0,M,B,Fort Worth,TX,False,attack,Foot,False,Youth,2015,22,4
shot,gun,39.0,M,A,Eldorado Springs,CO,False,attack,Not fleeing,False,Adult,2015,22,4
shot,gun,26.0,M,W,Sylmar,CA,True,attack,Not fleeing,False,Youth,2015,23,4
shot,gun,51.0,M,W,Rufe,OK,False,attack,Not fleeing,False,Senior Citizen,2015,23,4
shot,unarmed,19.0,M,H,Long Beach,CA,False,other,Not fleeing,False,Teenage,2015,23,4
shot,undetermined,46.0,F,W,Windsor,CA,False,attack,Car,False,Adult,2015,24,4
shot,gun,49.0,M,W,Eugene,OR,False,attack,Not fleeing,False,Adult,2015,24,4
shot,gun,63.0,M,W,Miami,OK,False,attack,Car,False,Senior Citizen,2015,24,4
shot,gun,20.0,M,B,Trinidad,CO,False,attack,Foot,True,Teenage,2015,24,4
shot,machete,25.0,M,W,Victoria,TX,True,other,Not fleeing,True,Youth,2015,25,4
shot,unarmed,24.0,M,B,New York,NY,True,attack,Foot,False,Youth,2015,25,4
shot,knife,58.0,M,W,Clermont,FL,True,other,Not fleeing,False,Senior Citizen,2015,25,4
shot,unarmed,29.0,M,W,Bunch,OK,False,attack,Not fleeing,False,Youth,2015,26,4
shot,gun,72.0,M,W,Kings County,CA,False,attack,Not fleeing,False,Senior Citizen,2015,26,4
shot,gun,45.0,M,W,Fountain Valley,CA,False,attack,Not fleeing,False,Adult,2015,26,4
shot,hammer,20.0,M,B,Detroit,MI,False,other,Not fleeing,False,Teenage,2015,27,4
shot,gun,58.0,M,W,Mansfield,OH,False,attack,Not fleeing,False,Senior Citizen,2015,28,4
shot,gun,21.0,M,B,New Orleans,LA,False,attack,Not fleeing,True,Teenage,2015,28,4
shot,gun,27.0,M,W,Marion,IL,True,attack,Not fleeing,False,Youth,2015,28,4
shot,knife,26.0,M,W,Chickasha,OK,False,other,Foot,False,Youth,2015,29,4
shot,gun,33.0,M,H,Mesa,AZ,True,attack,Not fleeing,False,Youth,2015,29,4
shot,gun,27.0,M,H,Elk Grove,CA,False,attack,Not fleeing,False,Youth,2015,29,4
shot,gun,25.0,F,B,Atlanta,GA,False,attack,Not fleeing,False,Youth,2015,29,4
shot,gun,53.0,M,B,Emporia,VA,True,attack,Not fleeing,False,Senior Citizen,2015,29,4
shot,gun,53.0,M,W,Nashville,TN,True,attack,Not fleeing,False,Senior Citizen,2015,29,4
shot,unarmed,42.0,M,O,San Diego,CA,True,other,Not fleeing,True,Adult,2015,30,4
shot and Tasered,metal object,22.0,M,H,El Paso,TX,False,other,Not fleeing,False,Youth,2015,30,4
shot,gun,52.0,M,W,Smyrna,DE,False,attack,Not fleeing,True,Senior Citizen,2015,2,5
shot,gun,36.0,M,W,Roosevelt,UT,True,attack,Not fleeing,True,Adult,2015,3,5
shot,gun,30.0,M,B,Garland,TX,False,attack,Not fleeing,False,Youth,2015,3,5
shot,gun,34.0,M,O,Garland,TX,False,attack,Not fleeing,False,Youth,2015,3,5
shot,gun,44.0,M,H,Albuquerque,NM,False,attack,Not fleeing,False,Adult,2015,3,5
shot,gun,53.0,M,W,Chavies,KY,False,attack,Not fleeing,False,Senior Citizen,2015,3,5
shot,toy weapon,36.0,M,W,Kennewick,WA,True,attack,Not fleeing,False,Adult,2015,4,5
shot,unarmed,29.0,M,B,Venice,CA,False,attack,Not fleeing,True,Youth,2015,5,5
shot,knife,32.0,M,A,South El Monte,CA,False,attack,Not fleeing,False,Youth,2015,5,5
shot,gun,46.0,M,W,Pulaski,VA,True,attack,Not fleeing,False,Adult,2015,5,5
shot,gun,18.0,M,W,Wake Forest,NC,False,attack,Car,False,Teenage,2015,6,5
shot,knife,72.0,M,W,Lawrenceville,GA,True,other,Not fleeing,False,Senior Citizen,2015,7,5
shot,knife,38.0,M,W,Beacon,NY,False,other,Car,False,Adult,2015,7,5
shot,undetermined,21.0,M,B,Cerritos,CA,False,attack,Car,False,Teenage,2015,7,5
shot,sword,35.0,M,W,Kearny,AZ,False,attack,Not fleeing,False,Adult,2015,8,5
shot,gun,58.0,M,W,Constantia,NY,True,attack,Not fleeing,False,Senior Citizen,2015,8,5
shot,gun,48.0,M,B,Harvey,LA,False,attack,Not fleeing,False,Adult,2015,8,5
shot,undetermined,31.0,M,B,Fridley,MN,False,attack,Car,False,Youth,2015,8,5
shot,gun,47.0,M,W,Tacoma,WA,False,attack,Not fleeing,False,Adult,2015,10,5
shot,undetermined,34.0,M,B,Landover,MD,False,other,Car,False,Youth,2015,10,5
shot,undetermined,30.0,M,B,Fort Worth,TX,False,attack,Car,False,Youth,2015,11,5
shot,machete,28.0,M,W,St. Augustine,FL,True,other,Not fleeing,False,Youth,2015,11,5
shot,gun,28.0,M,B,Jacksonville,FL,False,other,Foot,False,Youth,2015,12,5
shot and Tasered,gun,46.0,M,O,Honolulu,HI,False,attack,Not fleeing,False,Adult,2015,12,5
shot,undetermined,40.0,M,W,Rancho Santa Margarita,CA,True,other,Not fleeing,False,Adult,2015,12,5
shot,gun,37.0,M,W,Portage,MI,True,attack,Car,False,Adult,2015,14,5
shot,gun,53.0,M,W,St. Augustine,FL,True,attack,Not fleeing,False,Senior Citizen,2015,14,5
shot,gun,41.0,M,W,Rockford,IL,True,attack,Not fleeing,False,Adult,2015,15,5
shot,toy weapon,42.0,M,W,Sacramento,CA,True,attack,Not fleeing,False,Adult,2015,15,5
shot,gun,45.0,M,B,Harvey,IL,False,attack,Foot,False,Adult,2015,16,5
shot,gun,34.0,M,W,San Diego,CA,True,attack,Foot,True,Youth,2015,17,5
shot,gun,18.0,M,W,St. Petersburg,FL,True,attack,Not fleeing,False,Teenage,2015,17,5
shot,sword,27.0,M,W,Ruidoso,NM,False,other,Not fleeing,False,Youth,2015,17,5
shot,unarmed,54.0,M,H,Arlington,VA,False,attack,Not fleeing,False,Senior Citizen,2015,19,5
shot,gun,35.0,M,W,Cabot,AR,False,attack,Not fleeing,False,Adult,2015,19,5
shot,gun,17.0,M,W,Grand Junction,CO,False,attack,Other,False,Teenage,2015,19,5
shot,gun,29.0,M,B,Lancaster,PA,False,attack,Not fleeing,False,Youth,2015,20,5
shot and Tasered,knife,52.0,M,W,Green,OH,False,other,Not fleeing,False,Senior Citizen,2015,20,5
shot,gun,38.0,M,B,Owensboro,KY,False,attack,Not fleeing,False,Adult,2015,20,5
shot and Tasered,knife,39.0,F,W,Gillette,WY,False,other,Car,False,Adult,2015,20,5
shot,gun,26.0,M,B,Omaha,NE,False,attack,Not fleeing,False,Youth,2015,20,5
shot,gun,22.0,M,H,El Paso,TX,True,undetermined,Not fleeing,False,Youth,2015,21,5
shot,knife,29.0,M,B,Ft. Lauderdale,FL,False,attack,Not fleeing,False,Youth,2015,21,5
shot,knife,43.0,M,W,North Charleston,SC,False,attack,Not fleeing,False,Adult,2015,21,5
shot,knife,24.0,M,H,Hackensack,NJ,True,other,Not fleeing,False,Youth,2015,21,5
shot,gun,32.0,M,B,Charleston,SC,False,attack,Not fleeing,False,Youth,2015,21,5
shot,toy weapon,40.0,M,W,Somerset,PA,False,attack,Not fleeing,False,Adult,2015,22,5
shot,gun,25.0,M,B,Detroit,MI,False,attack,Not fleeing,False,Youth,2015,23,5
shot,gun,47.0,M,W,Sedalia,MO,False,attack,Not fleeing,False,Adult,2015,23,5
shot,gun,40.0,M,W,Eagar,AZ,False,attack,Car,False,Adult,2015,23,5
shot,gun,31.0,F,W,Austin,TX,True,attack,Not fleeing,False,Youth,2015,25,5
shot,knife,36.0,M,B,Huntsville,AL,True,attack,Not fleeing,False,Adult,2015,25,5
shot,gun,62.0,M,W,Snohomish,WA,True,attack,Not fleeing,False,Senior Citizen,2015,26,5
shot,gun,51.0,M,B,Queens,NY,False,attack,Not fleeing,False,Senior Citizen,2015,26,5
shot,undetermined,24.0,M,W,Bossier City,LA,False,attack,Not fleeing,False,Youth,2015,26,5
shot,knife,39.0,M,W,Ideal Beach,NJ,False,attack,Not fleeing,False,Adult,2015,27,5
shot,toy weapon,24.0,M,W,Edmond,OK,True,attack,Not fleeing,False,Youth,2015,27,5
shot,knife,57.0,M,W,Rockville,GA,True,attack,Not fleeing,False,Senior Citizen,2015,27,5
shot and Tasered,unarmed,20.0,M,O,Long Beach,CA,False,other,Not fleeing,False,Teenage,2015,27,5
shot and Tasered,screwdriver,33.0,M,W,Alpine,CA,True,other,Not fleeing,False,Youth,2015,27,5
shot,gun,60.0,M,W,Lancaster,SC,False,attack,Not fleeing,False,Senior Citizen,2015,28,5
shot,gun,32.0,M,B,Northglenn,CO,False,attack,Not fleeing,False,Youth,2015,28,5
shot,gun,40.0,M,B,Carrollton,GA,False,attack,Not fleeing,False,Adult,2015,28,5
shot and Tasered,lawn mower blade,18.0,M,W,Trenton,MI,False,attack,Not fleeing,False,Teenage,2015,28,5
shot,knife,36.0,M,B,Lyndhurst,NJ,False,other,Not fleeing,False,Adult,2015,29,5
shot,gun,35.0,M,W,Okmulgee County,OK,False,attack,Not fleeing,False,Adult,2015,29,5
shot,gun,55.0,M,W,Wilderville,OR,False,attack,Not fleeing,False,Senior Citizen,2015,29,5
shot,unarmed,19.0,M,W,Cottonwood,AZ,False,attack,Foot,False,Teenage,2015,30,5
shot,toy weapon,39.0,M,H,Nashville,TN,False,attack,Not fleeing,False,Adult,2015,30,5
shot,gun,40.0,M,W,Medford,OR,True,attack,Not fleeing,False,Adult,2015,31,5
shot,toy weapon,47.0,M,W,Palestine,TX,False,attack,Not fleeing,True,Adult,2015,31,5
shot,gun,23.0,M,W,Greece,NY,True,attack,Other,False,Youth,2015,1,6
shot,knife,26.0,M,B,Roslindale,MA,False,other,Not fleeing,False,Youth,2015,2,6
shot,knife,26.0,M,W,Azle,TX,True,attack,Not fleeing,False,Youth,2015,2,6
shot,gun,46.0,M,H,Delano,CA,False,attack,Car,False,Adult,2015,3,6
shot and Tasered,unarmed,36.0,M,H,Los Lunas,NM,False,attack,Not fleeing,False,Adult,2015,3,6
shot,gun,18.0,M,H,Ellis County,TX,True,attack,Car,False,Teenage,2015,3,6
shot,knife,33.0,M,H,Fuqua,TX,False,other,Car,False,Youth,2015,3,6
shot,gun,56.0,M,W,Byram,NJ,True,attack,Not fleeing,False,Senior Citizen,2015,3,6
shot,gun,50.0,M,H,Santa Maria,CA,False,attack,Not fleeing,False,Adult,2015,5,6
shot,undetermined,45.0,F,W,Morgantown,WV,False,other,Car,False,Adult,2015,5,6
shot and Tasered,gun,30.0,M,B,Oakland,CA,False,attack,Not fleeing,True,Youth,2015,6,6
shot,gun,53.0,M,W,North Port,FL,False,attack,Not fleeing,False,Senior Citizen,2015,6,6
shot,gun,45.0,M,H,Watsonsville,CA,False,attack,Foot,False,Adult,2015,6,6
shot,box cutter,42.0,M,W,Midland,TX,True,other,Not fleeing,False,Adult,2015,6,6
shot,gun,27.0,M,H,Strasburg,CO,False,attack,Car,False,Youth,2015,6,6
shot,gun,36.0,M,W,Melbourne,FL,False,attack,Not fleeing,False,Adult,2015,7,6
shot,gun,58.0,M,W,Woodland,WA,True,attack,Not fleeing,False,Senior Citizen,2015,7,6
shot,gun,54.0,M,W,Beech Grove,IN,True,attack,Not fleeing,False,Senior Citizen,2015,8,6
shot,knife,30.0,M,H,Anaheim,CA,True,other,Not fleeing,True,Youth,2015,8,6
shot,gun,69.0,M,W,Sun City,AZ,True,attack,Not fleeing,False,Senior Citizen,2015,8,6
shot,unarmed,30.0,M,W,Findlay,OH,False,attack,Not fleeing,False,Youth,2015,9,6
shot,gun,45.0,M,W,Tomball,TX,False,attack,Car,False,Adult,2015,9,6
shot,gun,22.0,M,B,Cincinnati,OH,False,attack,Not fleeing,False,Youth,2015,9,6
shot,unarmed,28.0,M,W,Des Moines,IA,False,other,Car,False,Youth,2015,9,6
shot,gun,19.0,M,B,Bronx,NY,False,attack,Not fleeing,False,Teenage,2015,10,6
shot,gun,40.0,M,B,Pompano Beach,FL,False,attack,Not fleeing,False,Adult,2015,11,6
shot,gun,72.0,M,W,Columbia,TN,True,attack,Not fleeing,False,Senior Citizen,2015,11,6
shot,undetermined,46.0,M,B,Miami,FL,False,other,Not fleeing,False,Adult,2015,11,6
shot,gun,28.0,M,H,Bexar County,TX,True,attack,Not fleeing,False,Youth,2015,11,6
shot,knife,22.0,M,H,Hackensack,NJ,True,other,Not fleeing,False,Youth,2015,11,6
shot,toy weapon,17.0,F,W,Kokomo,IN,True,attack,Not fleeing,False,Teenage,2015,12,6
shot,gun,46.0,M,W,Fort Wayne,IN,False,attack,Not fleeing,False,Adult,2015,13,6
shot,flagpole,35.0,M,B,Louisville,KY,False,other,Not fleeing,False,Adult,2015,13,6
shot,guns and explosives,35.0,M,W,Hutchins,TX,True,attack,Not fleeing,False,Adult,2015,13,6
shot,undetermined,28.0,M,H,Stockton,CA,False,attack,Car,False,Youth,2015,14,6
shot,gun,15.0,M,W,Cocoa,FL,True,attack,Not fleeing,False,Teenage,2015,14,6
shot,unarmed,22.0,M,B,South Lake Tahoe,CA,False,other,Foot,False,Youth,2015,15,6
shot,gun,28.0,M,H,Visalia,CA,False,attack,Not fleeing,False,Youth,2015,16,6
shot,gun,31.0,M,N,Wood Lake,ND,False,attack,Not fleeing,False,Youth,2015,16,6
shot,gun,40.0,F,W,Clanton,AL,False,attack,Car,False,Adult,2015,17,6
shot,gun,48.0,M,W,Hobbs,NM,True,attack,Not fleeing,False,Adult,2015,17,6
shot,knife,58.0,M,W,Coney Island,NY,False,attack,Foot,False,Senior Citizen,2015,18,6
shot,knife,44.0,M,H,Boston,MA,True,other,Foot,False,Adult,2015,19,6
shot,gun,21.0,M,B,Cincinnati,OH,True,attack,Not fleeing,False,Teenage,2015,19,6
shot,gun,50.0,M,H,Greeley,CO,False,attack,Not fleeing,False,Adult,2015,19,6
shot,gun,23.0,M,B,Chicago,IL,False,attack,Foot,False,Youth,2015,20,6
shot,unarmed,24.0,M,H,Azusa,CA,True,other,Not fleeing,False,Youth,2015,21,6
shot,cordless drill,49.0,M,W,Houston,TX,True,other,Not fleeing,False,Adult,2015,21,6
shot,gun,60.0,M,W,Ronda,NC,False,attack,Foot,False,Senior Citizen,2015,22,6
shot,gun,35.0,M,H,Citrus Heights,CA,False,attack,Not fleeing,False,Adult,2015,22,6
shot,gun,29.0,M,W,Augusta,GA,True,attack,Not fleeing,False,Youth,2015,22,6
shot,gun,20.0,M,B,Pittsburgh,PA,False,attack,Car,False,Teenage,2015,22,6
shot,unarmed,34.0,M,W,Indianapolis,IN,False,other,Car,False,Youth,2015,23,6
shot,knife,22.0,M,W,Hutchinson,KS,False,attack,Not fleeing,False,Youth,2015,23,6
shot,knife,49.0,M,W,Weatherford,TX,True,other,Foot,False,Adult,2015,23,6
shot,gun,32.0,M,W,Omaha,NE,False,attack,Not fleeing,False,Youth,2015,23,6
shot,gun,26.0,M,B,York County,VA,False,attack,Not fleeing,True,Youth,2015,24,6
shot,unarmed,41.0,M,B,Owings Mills,MD,True,other,Not fleeing,False,Adult,2015,25,6
shot,gun,61.0,M,W,Fresno,CA,False,attack,Not fleeing,False,Senior Citizen,2015,25,6
shot,gun,49.0,M,W,Malone,NY,False,attack,Other,False,Adult,2015,26,6
shot,gun,28.0,M,H,San Antonio,TX,False,other,Foot,False,Youth,2015,26,6
shot,gun,35.0,M,W,Tahlequah,OK,False,attack,Not fleeing,True,Adult,2015,27,6
shot,toy weapon,29.0,M,W,Portland,OR,False,attack,Not fleeing,False,Youth,2015,28,6
shot,gun,51.0,M,W,Edinburg,NY,True,attack,Not fleeing,False,Senior Citizen,2015,29,6
shot,gun,52.0,M,W,Franklin,NC,False,attack,Not fleeing,False,Senior Citizen,2015,30,6
shot,undetermined,24.0,M,B,McMinnville,OR,False,attack,Foot,False,Youth,2015,1,7
shot,gun,32.0,M,W,Josephine County,OR,False,attack,Car,False,Youth,2015,1,7
shot,toy weapon,45.0,M,W,Brockton,MA,True,attack,Not fleeing,False,Adult,2015,2,7
shot,knife,60.0,M,A,San Diego,CA,False,other,Not fleeing,False,Senior Citizen,2015,2,7
shot,unarmed,23.0,M,B,Jacksonville,FL,False,attack,Foot,False,Youth,2015,2,7
shot,crossbow,59.0,M,W,Meadow Bridge,WV,True,attack,Not fleeing,False,Senior Citizen,2015,2,7
shot and Tasered,knife,27.0,M,H,West Covina,CA,False,attack,Not fleeing,False,Youth,2015,3,7
shot,gun,46.0,M,H,Lancaster,CA,False,attack,Not fleeing,False,Adult,2015,3,7
shot,gun,33.0,M,H,Camden,NJ,True,attack,Not fleeing,False,Youth,2015,3,7
shot,gun,40.0,M,W,Miami Beach,FL,False,attack,Not fleeing,False,Adult,2015,3,7
shot,gun,42.0,M,B,Oklahoma City,OK,False,attack,Foot,False,Adult,2015,4,7
shot,gun,37.0,M,W,Morristown,TN,False,attack,Not fleeing,False,Adult,2015,4,7
shot,gun,23.0,M,B,Newport News,VA,False,attack,Foot,False,Youth,2015,4,7
shot,gun,36.0,M,W,Henderson,NV,False,attack,Not fleeing,False,Adult,2015,4,7
shot,unarmed,19.0,M,W,Pleasanton,CA,False,attack,Foot,False,Teenage,2015,5,7
shot,gun,35.0,M,W,Austin,TX,False,attack,Foot,False,Adult,2015,5,7
shot and Tasered,toy weapon,25.0,M,W,Austin,TX,True,attack,Not fleeing,False,Youth,2015,5,7
shot,unarmed,43.0,M,W,Hawaiian Gardens,CA,False,other,Not fleeing,False,Adult,2015,5,7
shot,gun,20.0,M,W,Oklahoma City,OK,False,attack,Not fleeing,False,Teenage,2015,6,7
shot,knife,42.0,M,W,Bath,NH,True,other,Not fleeing,True,Adult,2015,6,7
shot and Tasered,knife,42.0,M,H,Atwater,CA,False,attack,Car,False,Adult,2015,6,7
shot and Tasered,undetermined,31.0,M,W,Lakewood,CA,True,attack,Other,False,Youth,2015,6,7
shot,knife,29.0,M,B,Los Angeles,CA,False,attack,Not fleeing,False,Youth,2015,6,7
shot,gun,18.0,M,B,Houston,TX,False,attack,Not fleeing,False,Teenage,2015,7,7
shot,metal pole,33.0,M,W,Mesa,AZ,False,other,Not fleeing,False,Youth,2015,7,7
shot,gun,59.0,M,W,Dallas,TX,False,attack,Not fleeing,False,Senior Citizen,2015,7,7
shot,gun,47.0,M,H,Bakersfield,CA,False,attack,Not fleeing,False,Adult,2015,7,7
shot,gun,39.0,M,H,Edinburg,TX,True,attack,Not fleeing,False,Adult,2015,7,7
shot,knife,37.0,M,B,Atlantic City,NJ,False,attack,Foot,False,Adult,2015,7,7
shot,gun,35.0,M,W,Sugar Creek,MO,False,attack,Car,False,Adult,2015,7,7
shot,knife,28.0,M,W,Elizabethtown,KY,False,other,Not fleeing,False,Youth,2015,7,7
shot,gun,59.0,M,W,Beaverton,OR,False,attack,Not fleeing,False,Senior Citizen,2015,8,7
shot,undetermined,62.0,M,W,Ashe County,NC,False,attack,Car,True,Senior Citizen,2015,8,7
shot,gun,50.0,M,W,Parowan,UT,False,attack,Not fleeing,False,Adult,2015,9,7
shot,gun,68.0,M,W,Phoenix,AZ,False,attack,Foot,False,Senior Citizen,2015,9,7
shot,gun,27.0,M,B,Chicago,IL,False,attack,Foot,False,Youth,2015,9,7
shot,gun,17.0,M,W,Boulder Creek,CA,True,attack,Not fleeing,False,Teenage,2015,9,7
shot and Tasered,Taser,38.0,M,W,Los Angeles,CA,False,attack,Other,False,Adult,2015,9,7
shot,sword,21.0,M,B,Kansas City,MO,False,other,Not fleeing,False,Teenage,2015,9,7
shot,gun,54.0,M,W,Las Vegas,NV,True,attack,Not fleeing,True,Senior Citizen,2015,10,7
shot,gun,20.0,M,B,Covington,GA,False,attack,Not fleeing,False,Teenage,2015,10,7
shot,gun,25.0,M,B,Chicago,IL,False,attack,Not fleeing,False,Youth,2015,10,7
shot,gun,31.0,M,W,Olivehurst,CA,False,attack,Not fleeing,False,Youth,2015,11,7
shot,knife,35.0,M,N,Denver,CO,True,other,Foot,False,Adult,2015,12,7
shot and Tasered,unarmed,36.0,M,B,Plantation,FL,False,attack,Not fleeing,False,Adult,2015,12,7
shot,gun,60.0,M,W,Austin,TX,False,attack,Foot,False,Senior Citizen,2015,12,7
shot,gun,24.0,M,W,River Forest,IL,False,attack,Not fleeing,False,Youth,2015,12,7
shot,gun,27.0,M,W,Casper,WY,False,attack,Not fleeing,False,Youth,2015,12,7
shot,gun,20.0,M,B,Stone Mountain,GA,False,attack,Not fleeing,False,Teenage,2015,13,7
shot,gun,24.0,M,W,Dunsmuir,CA,False,attack,Car,False,Youth,2015,13,7
shot,undetermined,23.0,M,H,Lynn,MA,False,attack,Not fleeing,False,Youth,2015,13,7
shot and Tasered,box cutter,41.0,M,W,Los Angeles,CA,False,other,Not fleeing,False,Adult,2015,13,7
shot,gun,20.0,M,B,Mascotte,FL,False,attack,Not fleeing,False,Teenage,2015,14,7
shot,gun,72.0,M,W,Southington,OH,False,attack,Not fleeing,False,Senior Citizen,2015,14,7
shot and Tasered,metal pipe,43.0,M,W,Marion,MI,True,other,Not fleeing,False,Adult,2015,15,7
shot and Tasered,metal hand tool,25.0,M,B,Moreno Valley,CA,True,other,Not fleeing,False,Youth,2015,16,7
shot,sword,29.0,M,H,Wauwatosa,WI,True,other,Not fleeing,False,Youth,2015,16,7
shot,gun,35.0,M,B,Homestead,FL,False,attack,Not fleeing,False,Adult,2015,16,7
shot,gun,30.0,M,W,Kansas City,KS,False,attack,Other,False,Youth,2015,16,7
shot,gun,24.0,M,O,Chattanooga,TN,True,attack,Not fleeing,False,Youth,2015,16,7
shot,gun,23.0,M,N,Cheyenne,WY,False,attack,Not fleeing,False,Youth,2015,16,7
shot,gun,29.0,M,W,Opp,AL,False,attack,Foot,False,Youth,2015,16,7
shot,knife,27.0,M,W,Seattle,WA,False,other,Foot,False,Youth,2015,17,7
shot and Tasered,unarmed,23.0,M,B,Orlando,FL,False,attack,Foot,False,Youth,2015,17,7
shot,gun,50.0,M,W,Needles,CA,True,attack,Not fleeing,False,Adult,2015,17,7
shot,unarmed,19.0,M,B,Memphis,TN,False,attack,Foot,False,Teenage,2015,17,7
shot,undetermined,24.0,M,H,Brownsville,TX,False,other,Other,False,Youth,2015,17,7
shot,knife,22.0,M,W,Fort Collins,CO,True,attack,Not fleeing,False,Youth,2015,18,7
shot,gun,46.0,M,W,Phoenix,AZ,False,attack,Not fleeing,False,Adult,2015,18,7
shot,gun,65.0,M,W,Colby,KS,False,attack,Not fleeing,False,Senior Citizen,2015,18,7
shot,unarmed,43.0,M,B,Mt. Auburn,OH,False,other,Car,True,Adult,2015,19,7
shot,gun,35.0,M,W,Winnie,TX,False,attack,Other,False,Adult,2015,20,7
shot,knife,54.0,M,W,Fremont,CA,False,other,Not fleeing,False,Senior Citizen,2015,20,7
shot,unarmed,47.0,M,W,White,GA,False,other,Not fleeing,False,Adult,2015,21,7
shot,gun,24.0,M,W,Oakland Park,FL,False,other,Car,False,Youth,2015,21,7
shot,gun,35.0,M,W,Jesup,GA,False,attack,Not fleeing,False,Adult,2015,21,7
shot,gun,25.0,M,H,Monroe,WI,False,attack,Not fleeing,False,Youth,2015,22,7
shot and Tasered,knife,26.0,M,B,Oklahoma City,OK,False,other,Other,False,Youth,2015,22,7
shot,gun,27.0,M,B,Philadelphia,PA,False,attack,Not fleeing,False,Youth,2015,22,7
shot,gun,34.0,M,B,Dayton,OH,False,attack,Not fleeing,False,Youth,2015,23,7
shot and Tasered,unarmed,31.0,M,W,Plymouth,MN,True,attack,Not fleeing,False,Youth,2015,23,7
shot,gun,32.0,M,W,Myrtle Beach,SC,False,attack,Not fleeing,False,Youth,2015,23,7
shot,toy weapon,47.0,M,W,Douglas,WY,False,attack,Not fleeing,False,Adult,2015,23,7
shot,gun,44.0,F,W,Meadow Vista,CA,True,attack,Not fleeing,False,Adult,2015,23,7
shot,gun,44.0,M,W,Studio City,CA,False,attack,Not fleeing,False,Adult,2015,24,7
shot and Tasered,knife,30.0,M,W,Pinnacle,NC,False,other,Not fleeing,False,Youth,2015,24,7
shot,blunt object,60.0,M,W,New Orleans,LA,True,attack,Car,False,Senior Citizen,2015,25,7
shot,gun,50.0,M,W,Decatur,GA,True,attack,Not fleeing,False,Adult,2015,25,7
shot,toy weapon,36.0,M,B,Las Vegas,NV,False,attack,Not fleeing,False,Adult,2015,25,7
shot,gun,59.0,M,B,Micanopy,FL,False,attack,Not fleeing,False,Senior Citizen,2015,25,7
shot,gun,33.0,M,B,Shreveport,LA,False,attack,Not fleeing,False,Youth,2015,26,7
shot,undetermined,19.0,M,W,Seneca,SC,False,other,Other,False,Teenage,2015,26,7
shot,knife,56.0,M,W,Irmo,SC,False,attack,Not fleeing,False,Senior Citizen,2015,27,7
shot,toy weapon,45.0,M,W,Houma,LA,True,attack,Car,False,Adult,2015,27,7
shot and Tasered,knife,22.0,M,W,Boulder,CO,False,other,Not fleeing,False,Youth,2015,27,7
shot,knife,41.0,M,W,Manila,AR,False,other,Not fleeing,False,Adult,2015,28,7
shot,gun,34.0,M,H,Las Cruces,NM,False,undetermined,Foot,False,Youth,2015,29,7
shot,gun,53.0,M,W,Logan,UT,True,attack,Not fleeing,False,Senior Citizen,2015,29,7
shot,gun,48.0,M,W,Gardnerville Ranchos,NV,False,attack,Not fleeing,False,Adult,2015,30,7
shot,gun,25.0,M,W,Dunsmuir,CA,False,attack,Car,False,Youth,2015,30,7
